X,Y,station,latitude,longitude,iphc_area,lbs_t_1998,cnt_t_1998,lbs_o32in_1998,a_lbs_o32_1998,t_avg_lbs_1998,pct_t_o32_1998,pct_bin_1998,lbs_t_1999,cnt_t_1999,lbs_o32in_1999,a_lbs_o32_1999,t_avg_lbs_1999,pct_t_o32_1999,pct_bin_1999,lbs_t_2000,cnt_t_2000,lbs_o32in_2000,a_lbs_o32_2000,t_avg_lbs_2000,pct_t_o32_2000,pct_bin_2000,lbs_t_2001,cnt_t_2001,lbs_o32in_2001,a_lbs_o32_2001,t_avg_lbs_2001,pct_t_o32_2001,pct_bin_2001,lbs_t_2002,cnt_t_2002,lbs_o32in_2002,a_lbs_o32_2002,t_avg_lbs_2002,pct_t_o32_2002,pct_bin_2002,lbs_t_2003,cnt_t_2003,lbs_o32in_2003,a_lbs_o32_2003,t_avg_lbs_2003,pct_t_o32_2003,pct_bin_2003,lbs_t_2004,cnt_t_2004,lbs_o32in_2004,a_lbs_o32_2004,t_avg_lbs_2004,pct_t_o32_2004,pct_bin_2004,lbs_t_2005,cnt_t_2005,lbs_o32in_2005,a_lbs_o32_2005,t_avg_lbs_2005,pct_t_o32_2005,pct_bin_2005,lbs_t_2006,cnt_t_2006,lbs_o32in_2006,a_lbs_o32_2006,t_avg_lbs_2006,pct_t_o32_2006,pct_bin_2006,lbs_t_2007,cnt_t_2007,lbs_o32in_2007,a_lbs_o32_2007,t_avg_lbs_2007,pct_t_o32_2007,pct_bin_2007,lbs_t_2008,cnt_t_2008,lbs_o32in_2008,a_lbs_o32_2008,t_avg_lbs_2008,pct_t_o32_2008,pct_bin_2008,lbs_t_2009,cnt_t_2009,lbs_o32in_2009,a_lbs_o32_2009,t_avg_lbs_2009,pct_t_o32_2009,pct_bin_2009,lbs_t_2010,cnt_t_2010,lbs_o32in_2010,a_lbs_o32_2010,t_avg_lbs_2010,pct_t_o32_2010,pct_bin_2010,lbs_t_2011,cnt_t_2011,lbs_o32in_2011,a_lbs_o32_2011,t_avg_lbs_2011,pct_t_o32_2011,pct_bin_2011,lbs_t_2012,cnt_t_2012,lbs_o32in_2012,a_lbs_o32_2012,t_avg_lbs_2012,pct_t_o32_2012,pct_bin_2012,lbs_t_2013,cnt_t_2013,lbs_o32in_2013,a_lbs_o32_2013,t_avg_lbs_2013,pct_t_o32_2013,pct_bin_2013,lbs_t_2014,cnt_t_2014,lbs_o32in_2014,a_lbs_o32_2014,t_avg_lbs_2014,pct_t_o32_2014,pct_bin_2014,lbs_t_2015,cnt_t_2015,lbs_o32in_2015,a_lbs_o32_2015,t_avg_lbs_2015,pct_t_o32_2015,pct_bin_2015
-124.4169167,45.83163542,1052,45.83163542,-124.4169167,2A,,,,,,,,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,115,5,115,23,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,84,4,84,21,0,100,5,46,2,46,23,0,100,5
-124.3991354,46.33129167,1058,46.33129167,-124.3991354,2A,,,,,,,,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,162,6,153,31,40,83,5,0,0,0,0,0,0,1,65,3,49,49,57,33,3,62,5,31,31,39,20,2,19,2,11,11,19,50,3,7,1,0,0,0,0,1,25,3,11,11,18,33,3,20,1,20,20,0,100,5,26,2,15,15,26,50,3,10,1,0,0,0,0,1,26,3,0,0,0,0,1,0,0,0,0,0,0,1,86,6,62,21,29,50,3
-124.4006042,47.16654167,1068,47.16654167,-124.4006042,2A,,,,,,,,0,0,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,1,46,2,36,36,46,50,3,55,3,47,24,32,67,4,255,11,255,23,0,100,5,52,3,45,23,30,67,4,0,0,0,0,0,0,1,145,7,127,25,34,71,4,48,3,48,16,0,100,5,0,0,0,0,0,0,1,150,7,142,24,32,86,5,82,3,82,27,0,100,5,243,9,243,27,0,100,5,119,5,113,28,34,80,5,611,24,600,26,37,96,5,195,8,195,24,0,100,5
-124.3996979,46.83380208,1062,46.83380208,-124.3996979,2A,,,,,,,,6,unknown,0,0,0,0,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,83,9,28,14,22,22,2,45,3,38,19,26,67,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34,4,14,14,21,25,2,0,0,0,0,0,0,1,65,5,42,21,29,40,3,0,0,0,0,0,0,1,44,6,14,14,20,17,2,288,17,269,18,27,88,5
-124.4339271,44.00101042,1018,44.00101042,-124.4339271,2A,,,,,,,,11,unknown,11,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,1,12,12,0,100,5,0,0,0,0,0,0,1,14,1,14,14,0,100,5,21,2,11,11,21,50,3,24,1,24,24,0,100,5,196,10,179,22,31,80,5,123,6,116,23,30,83,5,370,15,370,25,0,100,5
-124.1669792,45.6665625,1048,45.6665625,-124.1669792,2A,,,,,,,,22,unknown,15,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,5,24,12,22,40,3,66,4,66,17,0,100,5,28,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,3,0,0,0,0,1,24,2,14,14,24,50,3,9,1,0,0,0,0,1,87,5,87,17,0,100,5,35,2,35,18,0,100,5,0,0,0,0,0,0,1,53,4,43,14,24,75,4,400,25,348,18,27,76,5
-124.4173021,45.33230208,1043,45.33230208,-124.4173021,2A,,,,,,,,24,unknown,24,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,1,18,18,0,100,5
-124.631875,46.8338125,1063,46.8338125,-124.631875,2A,,,,,,,,40,unknown,40,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78,6,57,19,26,50,3,44,2,44,22,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,2,24,24,33,50,3,160,10,132,19,28,70,4,154,13,84,17,26,38,3,74,5,64,16,26,80,5,0,0,0,0,0,0,1,65,4,60,20,25,75,4,498,36,384,17,25,64,4
-125.3849687,48.50017708,2003,48.50017708,-125.3849687,2B,,,,,,,,49,unknown,41,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20,1,20,20,0,100,5,27,2,18,18,27,50,3,0,0,0,0,0,0,1,178,13,121,20,28,46,3,37,3,27,14,24,67,4,35,2,35,18,0,100,5,8,1,0,0,0,0,1,153,13,97,14,23,54,4,82,6,55,18,27,50,3,247,25,106,13,22,32,3,162,15,101,13,21,53,4
-124.3996562,45.99865625,1055,45.99865625,-124.3996562,2A,,,,,,,,45,unknown,45,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,8,1,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,1,44,2,44,22,0,100,5,14,1,14,14,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,3,0,0,0,0,1,0,0,0,0,0,0,1,265,13,232,26,34,69,4
-124.4339063,43.66629167,1014,43.66629167,-124.4339063,2A,,,,,,,,85,unknown,47,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34,4,11,11,19,25,2,26,3,0,0,0,0,1,11,1,11,11,0,100,5,0,0,0,0,0,0,1,8,1,0,0,0,0,1,56,5,37,12,22,60,4,66,3,66,22,0,100,5,25,1,25,25,0,100,5,101,6,101,17,0,100,5,83,5,72,18,29,80,5,277,14,251,23,31,79,5,235,14,200,20,29,71,4,242,14,199,22,31,64,4
-124.4171771,45.66579167,1049,45.66579167,-124.4171771,2A,,,,,,,,61,unknown,61,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,107,5,97,24,34,80,5,12,1,12,12,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28,1,28,28,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,0,1,15,1,15,15,0,100,5,21,2,13,13,21,50,3,44,3,35,18,27,67,4,90,6,64,21,30,50,3
-124.6498333,45.66705208,1050,45.66705208,-124.6498333,2A,,,,,,,,64,unknown,64,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,2,30,15,0,100,5,108,7,85,21,29,57,4,52,4,52,13,0,100,5,26,3,11,11,19,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,64,6,49,12,20,67,4,10,1,0,0,0,0,1,48,2,48,24,0,100,5,91,6,83,17,25,83,5
-126.3823854,49.16684375,2019,49.16684375,-126.3823854,2B,,,,,,,,210,unknown,70,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,100,13,12,12,19,8,2,134,14,79,16,22,36,3,33,3,20,20,27,33,3,137,19,12,12,19,5,2,38,5,14,14,20,20,2,60,6,35,12,20,50,3,186,21,51,13,21,19,2,133,14,37,19,27,14,2,385,38,136,15,24,24,2,191,19,118,15,21,42,3,445,59,53,18,25,5,2,403,52,50,13,20,8,2,192,21,64,16,24,19,2,74,7,34,34,41,14,2
-124.3991875,46.66653125,1060,46.66653125,-124.3991875,2A,,,,,,,,123,unknown,76,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,2,0,0,0,0,1,0,0,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,1,9,1,0,0,0,0,1,14,1,14,14,0,100,5,48,4,31,16,24,50,3,98,8,78,16,22,63,4,31,3,17,17,24,33,3,4,1,0,0,0,0,1,300,25,174,17,26,40,3
-124.1670104,45.83286458,1051,45.83286458,-124.1670104,2A,,,,,,,,121,unknown,85,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,0,0,0,0,1,49,4,40,13,22,75,4,30,3,12,12,21,33,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54,5,27,14,23,40,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,137,9,115,19,27,67,4,23,3,0,0,0,0,1,58,5,38,13,23,60,4,107,8,75,19,27,50,3,423,29,351,17,26,72,4
-124.399875,46.49977083,1059,46.49977083,-124.399875,2A,,,,,,,,130,unknown,92,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,2,13,13,21,50,3,90,7,61,20,28,43,3,0,0,0,0,0,0,1,43,5,13,13,21,20,2,8,1,0,0,0,0,1,29,3,12,12,21,33,3,0,0,0,0,0,0,1,47,5,0,0,0,0,1,99,10,59,15,21,40,3,52,6,17,17,24,17,2,61,5,46,15,23,60,4,47,3,30,30,39,33,3,233,19,148,19,26,42,3
-124.4186979,45.49885417,1046,45.49885417,-124.4186979,2A,,,,,,,,224,unknown,206,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,136,8,127,18,27,88,5,170,10,138,23,31,60,4,33,3,23,12,22,67,4,56,3,39,39,48,33,3,77,6,61,15,23,67,4,31,4,12,12,18,25,2,17,2,0,0,0,0,1,9,1,0,0,0,0,1,39,4,12,12,21,25,2,252,18,208,16,25,72,4,128,10,101,14,23,70,4,197,15,154,15,24,67,4,71,4,56,28,36,50,3,105,8,79,16,24,63,4
-124.8840729,48.166875,1080,48.166875,-124.8840729,2A,,,,,,,,317,unknown,273,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,138,9,116,19,27,67,4,387,28,310,17,25,64,4,289,17,256,20,28,76,5,140,6,140,23,0,100,5,0,0,0,0,0,0,1,373,32,193,19,27,31,3,259,21,176,20,26,43,3,234,18,160,18,26,50,3,88,7,53,18,26,43,3,377,30,271,16,24,57,4,307,18,267,22,29,67,4,410,26,341,19,28,69,4,170,10,163,18,25,90,5,346,22,288,18,28,73,4
-124.4338542,44.33159375,1026,44.33159375,-124.4338542,2A,,,,,,,,1078,unknown,1052,unknown,unknown,unknown,1,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,1,0,0,0,0,1,451,23,406,23,32,78,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,196,11,186,19,29,91,5,133,7,133,19,0,100,5,173,10,146,24,31,60,4,83,2,83,42,0,100,5,193,9,178,25,33,78,5,65,4,54,18,29,75,4
-126.8811667,49.49878125,2028,49.49878125,-126.8811667,2B,,,,,,,,343,unknown,186,unknown,unknown,unknown,1,,,,,,,,4,unknown,0,0,0,0,1,73,7,30,15,24,29,3,33,3,17,17,25,33,3,110,16,16,16,22,6,2,319,42,51,13,20,10,2,308,35,72,18,26,11,2,348,44,22,22,30,2,2,362,44,36,12,20,7,2,383,45,55,14,22,9,2,100,11,18,18,26,9,2,169,19,51,13,21,21,2,151,19,25,13,20,11,2,127,14,64,16,22,29,3,128,18,11,11,18,6,2,131,18,0,0,0,0,1
-137.4742549,58.49629412,4021,58.49629412,-137.4742549,3A,17,unknown,17,unknown,unknown,unknown,1,199,unknown,134,unknown,unknown,unknown,1,161,unknown,58,unknown,unknown,unknown,1,5,unknown,0,0,0,0,1,,,,,,,,44,5,13,13,21,20,2,129,9,97,32,38,33,3,152,17,68,34,40,12,2,72,8,34,34,39,13,2,43,6,15,15,21,17,2,13,2,0,0,0,0,1,78,14,0,0,0,0,1,379,48,151,25,31,13,2,183,30,32,16,21,7,2,20,2,11,11,20,50,3,230,37,11,11,17,3,2,57,3,44,44,51,33,3,70,6,39,20,27,33,3
-124.1663125,46.00105208,1054,46.00105208,-124.1663125,2A,,,,,,,,117,unknown,96,unknown,unknown,unknown,1,,,,,,,,5,unknown,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,92,6,65,22,31,50,3,28,3,0,0,0,0,1,16,2,0,0,0,0,1,12,1,12,12,0,100,5,0,0,0,0,0,0,1,44,2,44,22,0,100,5,157,11,121,17,26,64,4,44,2,44,22,0,100,5,41,4,14,14,23,25,2,75,8,11,11,20,13,2,431,29,367,17,26,76,5
-126.1329583,48.6669375,2011,48.6669375,-126.1329583,2B,,,,,,,,77,unknown,54,unknown,unknown,unknown,1,,,,,,,,6,unknown,0,0,0,0,1,112,11,51,17,25,27,3,15,1,15,15,0,100,5,161,9,135,23,31,67,4,35,2,35,18,0,100,5,14,1,14,14,0,100,5,114,10,79,16,23,50,3,112,13,28,14,22,15,2,326,34,131,15,22,26,3,46,4,28,14,23,50,3,28,1,28,28,0,100,5,109,7,99,17,27,86,5,78,7,42,14,23,43,3,0,0,0,0,0,0,1,24,3,0,0,0,0,1
-130.0313796,52.99993519,2128,52.99993519,-130.0313796,2B,124,unknown,124,unknown,unknown,unknown,1,413,unknown,370,unknown,unknown,unknown,1,502,unknown,452,unknown,unknown,unknown,1,7,unknown,0,0,0,0,1,90,4,90,23,0,100,5,828,26,828,32,0,100,5,563,22,519,31,39,77,5,460,17,442,29,38,88,5,224,11,168,34,43,45,3,14,1,14,14,0,100,5,612,23,571,34,40,74,4,577,25,523,28,37,76,5,465,17,446,30,39,88,5,171,12,153,15,24,83,5,334,15,301,27,36,73,4,487,14,472,39,47,86,5,1306,44,1265,32,41,89,5,610,32,516,25,33,66,4
-124.633,47.33146875,1071,47.33146875,-124.633,2A,,,,,,,,0,0,0,0,0,0,1,,,,,,,,9,unknown,0,0,0,0,1,0,0,0,0,0,0,1,188,15,128,18,26,47,3,69,8,18,18,25,13,2,244,18,167,19,27,50,3,93,10,39,20,26,20,2,344,32,158,18,26,28,3,295,26,168,21,28,31,3,20,3,0,0,0,0,1,71,7,31,16,24,29,3,52,5,31,16,23,40,3,77,6,43,22,30,33,3,115,14,26,13,20,14,2,195,12,161,20,29,67,4,242,22,133,15,23,41,3
-178.6490208,59.83339583,7099,59.83339583,-178.6490208,4D,,,,,,,,,,,,,,,58,unknown,58,unknown,unknown,unknown,1,10,unknown,0,0,0,0,1,42,3,38,19,23,67,4,177,16,107,13,22,50,3,49,5,26,13,21,40,3,36,3,24,24,30,33,3,57,4,53,18,22,75,4,66,6,47,16,22,50,3,73,6,33,33,41,17,2,191,14,121,20,29,43,3,274,29,144,18,24,28,3,169,21,43,22,28,10,2,56,8,11,11,17,13,2,59,7,13,13,21,14,2,70,8,23,12,19,25,2,185,27,22,11,18,7,2
-124.66925,43.99982292,1019,43.99982292,-124.66925,2A,,,,,,,,0,0,0,0,0,0,1,,,,,,,,10,unknown,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,2,0,0,0,0,1,0,0,0,0,0,0,1,20,1,20,20,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,1,0,0,0,0,1,0,0,0,0,0,0,1,69,6,33,17,26,33,3,32,1,32,32,0,100,5,87,4,76,25,36,75,4
-125.6338229,48.33370833,2001,48.33370833,-125.6338229,2B,,,,,,,,0,0,0,0,0,0,1,,,,,,,,14,unknown,0,0,0,0,1,43,3,43,14,0,100,5,182,9,174,22,30,89,5,915,48,890,20,28,94,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,101,6,101,17,0,100,5,36,3,27,14,23,67,4,756,62,510,16,24,50,3,0,0,0,0,0,0,1,57,5,34,17,25,40,3,0,0,0,0,0,0,1,25,2,15,15,25,50,3,0,0,0,0,0,0,1,66,6,49,12,21,67,4
-149.5336296,59.66657407,4189,59.66657407,-149.5336296,3A,682,unknown,673,unknown,unknown,unknown,1,671,unknown,645,unknown,unknown,unknown,1,133,unknown,124,unknown,unknown,unknown,1,21,unknown,0,0,0,0,1,224,16,150,21,30,44,3,374,17,359,24,31,88,5,334,12,317,32,40,83,5,584,17,584,34,0,100,5,338,15,320,25,34,87,5,68,5,55,18,25,60,4,400,19,362,24,34,79,5,230,20,113,19,27,30,3,598,39,452,22,30,54,4,243,15,189,21,30,60,4,199,12,163,20,29,67,4,113,11,53,13,22,36,3,262,22,179,15,23,55,4,250,20,163,16,25,50,3
-126.6310729,49.16664583,2020,49.16664583,-126.6310729,2B,,,,,,,,45,unknown,45,unknown,unknown,unknown,1,,,,,,,,24,unknown,0,0,0,0,1,47,6,11,11,18,17,2,325,15,299,25,34,80,5,34,4,0,0,0,0,1,7,1,0,0,0,0,1,133,9,102,20,28,56,4,0,0,0,0,0,0,1,311,34,108,14,21,24,2,462,40,281,16,24,45,3,275,18,232,18,26,72,4,60,6,20,20,28,17,2,258,26,111,14,22,31,3,31,2,31,16,0,100,5,610,77,118,13,20,12,2,476,50,139,15,24,18,2
-146.8828529,59.83236275,4123,59.83236275,-146.8828529,3A,533,unknown,365,unknown,unknown,unknown,1,659,unknown,505,unknown,unknown,unknown,1,1180,unknown,733,unknown,unknown,unknown,1,46,unknown,0,0,0,0,1,2209,209,993,16,24,30,3,,,,,,,,1780,173,935,15,23,36,3,1859,198,800,15,22,27,3,635,46,441,23,30,41,3,709,69,331,17,24,29,3,317,34,151,14,21,32,3,1373,159,498,13,21,23,2,1636,176,548,19,26,16,2,696,91,83,12,19,8,2,529,43,298,23,31,30,3,808,96,174,15,22,13,2,538,67,148,16,23,13,2,918,119,154,19,26,7,2
-167.4851667,53.0002963,6015,53.0002963,-167.4851667,4A,33,unknown,0,0,0,0,1,233,unknown,75,unknown,unknown,unknown,1,313,unknown,179,unknown,unknown,unknown,1,49,unknown,0,0,0,0,1,77,8,32,32,38,13,2,694,70,389,15,22,37,3,147,19,42,42,48,5,2,383,39,170,19,26,23,2,250,35,16,16,23,3,2,94,13,15,15,22,8,2,169,27,26,13,19,7,2,166,32,11,11,16,3,2,180,36,13,13,18,3,2,75,14,0,0,0,0,1,37,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18,3,0,0,0,0,1
-165.4170417,54.83396875,7013,54.83396875,-165.4170417,4A,201,unknown,138,unknown,unknown,unknown,1,,,,,,,,234,unknown,151,unknown,unknown,unknown,1,73,unknown,0,0,0,0,1,13,1,13,13,0,100,5,116,13,60,12,19,38,3,106,14,37,19,24,14,2,172,35,11,11,16,3,2,73,10,22,11,17,20,2,142,17,48,24,30,12,2,124,18,22,11,17,11,2,105,13,44,15,21,23,2,96,14,16,16,22,7,2,,,,,,,,220,30,55,14,20,13,2,186,20,63,16,23,20,2,88,11,38,19,25,18,2,102,16,25,13,18,13,2
-124.1837708,44.832875,1034,44.832875,-124.1837708,2A,,,,,,,,0,0,0,0,0,0,1,,,,,,,,18,unknown,11,unknown,unknown,unknown,1,0,0,0,0,0,0,1,18,2,0,0,0,0,1,9,1,0,0,0,0,1,0,0,0,0,0,0,1,6,1,0,0,0,0,1,15,1,15,15,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,1,13,13,0,100,5,154,8,143,20,31,88,5,144,11,78,20,29,36,3,8,1,0,0,0,0,1,8,1,0,0,0,0,1,63,3,63,21,0,100,5
-138.4149444,58.66661111,4030,58.66661111,-138.4149444,3A,252,unknown,228,unknown,unknown,unknown,1,1057,unknown,933,unknown,unknown,unknown,1,1263,unknown,1078,unknown,unknown,unknown,1,12,unknown,12,unknown,unknown,unknown,1,136,7,131,22,27,86,5,75,5,67,17,25,80,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34,2,34,17,0,100,5,18,2,0,0,0,0,1,134,13,76,15,22,38,3,183,22,37,12,20,14,2,0,0,0,0,0,0,1,51,5,26,13,21,40,3,806,69,457,18,26,36,3,777,91,324,14,21,25,2
-129.232537,52.16696296,2101,52.16696296,-129.232537,2B,261,unknown,190,unknown,unknown,unknown,1,55,unknown,11,unknown,unknown,unknown,1,155,unknown,105,unknown,unknown,unknown,1,23,unknown,12,unknown,unknown,unknown,1,53,3,39,39,46,33,3,58,5,51,13,20,80,5,78,3,62,62,70,33,3,108,12,12,12,21,8,2,178,12,124,25,33,42,3,41,4,19,19,26,25,2,98,6,78,20,30,67,4,187,12,136,23,31,50,3,118,8,79,20,30,50,3,24,2,17,17,24,50,3,29,4,0,0,0,0,1,125,8,103,21,28,63,4,657,49,407,21,30,39,3,31,4,0,0,0,0,1
-124.4484583,42.16766667,1002,42.16766667,-124.4484583,2A,,,,,,,,15,unknown,15,unknown,unknown,unknown,1,,,,,,,,15,unknown,15,unknown,unknown,unknown,1,0,0,0,0,0,0,1,158,5,148,37,47,80,5,67,5,67,13,0,100,5,66,7,13,13,22,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54,4,44,15,25,75,4,60,4,46,23,30,50,3,66,5,49,16,25,60,4,0,0,0,0,0,0,1,66,3,66,22,0,100,5,386,20,354,22,30,80,5,368,14,329,33,43,71,4,137,4,137,34,0,100,5
-128.4497292,50.50116667,2037,50.50116667,-128.4497292,2B,,,,,,,,132,unknown,106,unknown,unknown,unknown,1,,,,,,,,15,unknown,15,unknown,unknown,unknown,1,336,12,336,28,0,100,5,589,21,559,33,40,81,5,262,18,234,16,25,83,5,909,39,878,25,33,90,5,257,13,192,32,41,46,3,465,24,379,29,37,54,4,148,5,141,35,42,80,5,941,70,671,19,27,50,3,1508,109,1099,18,26,57,4,370,27,278,17,26,59,4,365,16,329,27,36,75,4,811,48,689,22,29,65,4,1320,85,1067,20,28,64,4,973,65,756,20,28,57,4
-124.4021458,47.00109375,1065,47.00109375,-124.4021458,2A,,,,,,,,0,0,0,0,0,0,1,,,,,,,,16,unknown,16,unknown,unknown,unknown,1,74,2,65,65,74,50,3,218,13,181,20,29,69,4,179,10,160,23,29,70,4,217,9,217,24,0,100,5,0,0,0,0,0,0,1,105,6,70,35,44,33,3,30,3,13,13,22,33,3,0,0,0,0,0,0,1,245,13,215,22,32,77,5,210,11,204,20,26,91,5,0,0,0,0,0,0,1,153,11,120,17,25,64,4,127,5,127,25,0,100,5,493,22,462,24,35,86,5
-124.1830729,45.50002083,1045,45.50002083,-124.1830729,2A,,,,,,,,9,unknown,0,0,0,0,1,,,,,,,,16,unknown,16,unknown,unknown,unknown,1,0,0,0,0,0,0,1,30,2,30,15,0,100,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,1,12,12,0,100,5,0,0,0,0,0,0,1,11,1,0,0,0,0,1,8,1,0,0,0,0,1,49,3,39,20,30,67,4,75,4,64,21,32,75,4,0,0,0,0,0,0,1,389,25,331,17,27,76,5,53,2,53,27,0,100,5
-177.9680938,59.66658333,7095,59.66658333,-177.9680938,4D,,,,,,,,,,,,,,,815,unknown,753,unknown,unknown,unknown,1,32,unknown,22,unknown,unknown,unknown,1,432,24,382,21,30,75,4,1688,82,1625,22,30,90,5,349,24,265,18,27,63,4,153,10,139,17,24,80,5,140,8,112,37,43,38,3,235,12,195,28,36,58,4,361,25,291,18,26,64,4,721,39,661,21,29,82,5,1858,86,1801,23,30,91,5,668,41,556,21,29,63,4,102,8,72,18,26,50,3,243,16,191,19,28,63,4,157,12,101,17,26,50,3,155,15,81,20,27,27,3
-126.134625,48.83272917,2014,48.83272917,-126.134625,2B,,,,,,,,46,unknown,24,unknown,unknown,unknown,1,,,,,,,,75,unknown,22,unknown,unknown,unknown,1,26,3,11,11,19,33,3,57,3,39,39,48,33,3,44,3,44,15,0,100,5,26,2,26,13,0,100,5,14,2,0,0,0,0,1,0,0,0,0,0,0,1,411,46,120,13,21,20,2,120,9,77,19,28,44,3,119,10,74,15,24,50,3,42,4,13,13,23,25,2,216,27,43,14,22,11,2,0,0,0,0,0,0,1,68,7,26,13,21,29,3,81,7,51,17,25,43,3
-148.8660926,59.4992963,4179,59.4992963,-148.8660926,3A,1305,unknown,1198,unknown,unknown,unknown,1,3083,unknown,2903,unknown,unknown,unknown,1,704,unknown,704,unknown,unknown,unknown,1,23,unknown,23,unknown,unknown,unknown,1,3870,165,3713,25,34,89,5,90,5,73,24,33,60,4,338,10,338,34,0,100,5,74,3,74,25,0,100,5,94,4,94,24,0,100,5,134,5,124,31,41,80,5,141,12,91,18,25,42,3,180,15,129,16,23,53,4,39,2,39,20,0,100,5,128,13,69,14,21,38,3,11,1,11,11,0,100,5,162,12,100,20,29,42,3,60,8,0,0,0,0,1,114,8,97,19,25,63,4
